@relation 'train_data-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-L2-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C22-L2-weka.filters.unsupervised.attribute.MathExpression-Eabs(A11)-R1-10,12-22-weka.filters.unsupervised.attribute.MathExpression-EA11/365-R1-10,12-22-weka.filters.unsupervised.attribute.MathExpression-Eabs(A12)-R1-11,13-22-weka.filters.unsupervised.attribute.MathExpression-EA12/365-R1-11,13-22-weka.filters.unsupervised.attribute.AddExpression-Ea11+a12-NStability-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.RenameNominalValues-RIncome-N\'(-inf-0.333333]\':Low,\'(0.333333-0.666667]\':Middle,\'(0.666667-inf)\':High-weka.filters.unsupervised.attribute.RenameNominalValues-RAge-N\'(-inf-0.333333]\':Young,\'(0.333333-0.666667]\':Adult,\'(0.666667-inf)\':Old-weka.filters.unsupervised.attribute.RenameNominalValues-R12-N\'(-inf-0.333333]\':Fresh,\'(0.333333-0.666667]\':Junior,\'(0.666667-inf)\':Senior-weka.filters.unsupervised.attribute.RenameNominalValues-R5-N\'(-inf-0.333333]\':Few,\'(0.333333-0.666667]\':Average,\'(0.666667-inf)\':Many-weka.filters.unsupervised.attribute.RenameNominalValues-R15-N\'(-inf-0.333333]\':Y,\'(0.666667-inf)\':N-weka.filters.unsupervised.attribute.RenameNominalValues-R18-N\'(-inf-0.333333]\':Few,\'(0.333333-0.666667]\':Average,\'(0.666667-inf)\':Many-weka.filters.unsupervised.attribute.RenameNominalValues-R19-N\'(-inf-0.333333]\':Fresh,\'(0.333333-0.666667]\':Junior,\'(0.666667-inf)\':Senior-weka.filters.unsupervised.attribute.RenameNominalValues-R19-N\'(-inf-0.333333]\':Y,\'(0.666667-inf)\':N-weka.filters.unsupervised.attribute.RenameNominalValues-R20-N\'(-inf-0.333333]\':Y,\'(0.666667-inf)\':N-weka.filters.unsupervised.attribute.RenameNominalValues-R21,22-N\'(-inf-0.333333]\':N,\'(0.666667-inf)\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R21-N\'(-inf-0.333333]\':N,\'(0.666667-inf)\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R13-N\'All\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R14-N\'All\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R16-N\'All\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R21,22-N\'no\':N,\'yes\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R21-N\'no\':N,\'yes\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R18-NAverage:Moderate-weka.filters.unsupervised.attribute.RenameNominalValues-R19-NFresh:New-weka.filters.unsupervised.attribute.RenameNominalValues-R19-NJunior:Moderate-weka.filters.unsupervised.attribute.RenameNominalValues-R19-NSenior:Old'

@attribute ID {'\'(-inf-0.333333]\'','\'(0.333333-0.666667]\'','\'(0.666667-inf)\''}
@attribute Gender {M,F}
@attribute 'Has a car' {Y,N}
@attribute 'Has a property' {Y,N}
@attribute 'Children count' {Few,Average,Many}
@attribute Income {Low,Middle,High}
@attribute 'Employment status' {Working,'Commercial associate',Pensioner,'State servant',Student}
@attribute 'Education level' {'Secondary / secondary special','Higher education','Lower secondary','Incomplete higher','Academic degree'}
@attribute 'Marital status' {Married,'Single / not married',Separated,'Civil marriage',Widow}
@attribute Dwelling {'With parents','House / apartment','Municipal apartment','Rented apartment','Office apartment','Co-op apartment'}
@attribute Age {Young,Adult,Old}
@attribute 'Employment length' {Fresh,Junior,Senior}
@attribute 'Has a mobile phone' {Y}
@attribute 'Has a work phone' {Y}
@attribute 'Has a phone' {Y,'\'(0.333333-0.666667]\'',N}
@attribute 'Has an email' {Y}
@attribute 'Job title' {'Core staff',Accountants,Laborers,Managers,'Sales staff','Medicine staff','High skill tech staff','HR staff','Low-skill Laborers',Drivers,Secretaries,'Cleaning staff','Cooking staff','Security staff','Private service staff','IT staff','Waiters/barmen staff','Realty agents'}
@attribute 'Family member count' {Few,Moderate,Many}
@attribute 'Account age' {New,Moderate,Old}
@attribute 'Is high risk' {Y,'\'(0.333333-0.666667]\'',N}
@attribute Outlier {no,yes}
@attribute ExtremeValue {no,yes}
@attribute Stability numeric

@data
'\'(-inf-0.333333]\'',M,N,N,Few,Middle,'Commercial associate','Higher education',Separated,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,32.739726
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,'Commercial associate','Higher education','Single / not married','House / apartment',Old,Fresh,Y,Y,N,Y,Laborers,Few,Old,Y,no,no,53.460274
'\'(0.666667-inf)\'',F,Y,Y,Few,Middle,'Commercial associate','Higher education','Single / not married','House / apartment',Adult,Senior,Y,Y,Y,Y,'High skill tech staff',Few,Moderate,Y,no,no,71.027397
'\'(-inf-0.333333]\'',M,Y,N,Few,Low,Working,'Secondary / secondary special','Single / not married','Rented apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,26.578082
'\'(0.666667-inf)\'',M,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,54.509589
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,Working,'Higher education','Single / not married','House / apartment',Adult,Fresh,Y,Y,N,Y,Laborers,Few,New,Y,no,no,41.035616
'\'(-inf-0.333333]\'',F,N,N,Few,Low,'Commercial associate','Secondary / secondary special','Single / not married','Municipal apartment',Young,Fresh,Y,Y,Y,Y,'High skill tech staff',Few,Old,Y,no,no,24.947945
'\'(-inf-0.333333]\'',F,N,N,Few,Low,Working,'Secondary / secondary special','Civil marriage','House / apartment',Adult,Junior,Y,Y,N,Y,'Cleaning staff',Few,Moderate,Y,no,no,54.673973
'\'(0.333333-0.666667]\'',M,Y,Y,Average,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Drivers,Moderate,Old,Y,no,no,47.268493
'\'(-inf-0.333333]\'',F,N,N,Few,Low,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Managers,Few,Old,Y,no,no,32.843836
'\'(0.333333-0.666667]\'',F,Y,N,Few,Low,Working,'Secondary / secondary special',Widow,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'HR staff',Few,Old,Y,no,no,43.156164
'\'(-inf-0.333333]\'',F,N,N,Few,Low,'Commercial associate','Higher education',Married,'House / apartment',Young,Junior,Y,Y,N,Y,Laborers,Few,Old,Y,no,no,48.471233
'\'(-inf-0.333333]\'',F,N,N,Few,Low,Working,'Secondary / secondary special','Civil marriage','House / apartment',Adult,Fresh,Y,Y,Y,Y,'Cooking staff',Moderate,Old,Y,no,no,50.958904
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,'Medicine staff',Few,Old,Y,no,no,65.890411
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,'State servant','Higher education',Married,'House / apartment',Adult,Senior,Y,Y,Y,Y,Managers,Few,Moderate,Y,no,no,72
'\'(0.333333-0.666667]\'',F,Y,N,Few,Middle,'Commercial associate','Secondary / secondary special','Civil marriage','With parents',Adult,Junior,Y,Y,N,Y,Laborers,Few,New,Y,no,no,53.583562
'\'(0.333333-0.666667]\'',F,N,N,Few,Low,Working,'Incomplete higher',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Core staff',Few,Old,Y,no,no,50.715068
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,58.860274
'\'(0.333333-0.666667]\'',M,Y,N,Few,Middle,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,N,Y,Laborers,Few,Old,Y,no,no,35.358904
'\'(-inf-0.333333]\'',M,Y,Y,Average,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,New,Y,no,no,31.857534
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Incomplete higher',Separated,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Sales staff',Few,New,Y,no,no,29.457534
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,Working,'Higher education',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,Managers,Few,New,Y,no,no,63.660274
'\'(0.333333-0.666667]\'',F,Y,N,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Medicine staff',Few,Moderate,Y,no,no,48.649315
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,48.287671
'\'(0.333333-0.666667]\'',F,Y,N,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Old,Junior,Y,Y,Y,Y,Managers,Few,Moderate,Y,no,no,64.39726
'\'(0.333333-0.666667]\'',F,N,Y,Few,Middle,'Commercial associate','Secondary / secondary special',Widow,'House / apartment',Old,Fresh,Y,Y,Y,Y,'Cleaning staff',Few,Old,Y,no,no,60.20274
'\'(-inf-0.333333]\'',M,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'With parents',Adult,Senior,Y,Y,N,Y,Laborers,Few,New,Y,no,no,64.071233
'\'(-inf-0.333333]\'',M,Y,Y,Few,Middle,'Commercial associate','Incomplete higher',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,Managers,Few,Old,Y,no,no,55.646575
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,51.69863
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special','Civil marriage','With parents',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Few,Old,Y,no,no,43.89589
'\'(0.666667-inf)\'',F,N,Y,Few,Middle,'Commercial associate','Higher education','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,Accountants,Few,Moderate,Y,no,no,40.654795
'\'(0.666667-inf)\'',F,N,Y,Few,Middle,'State servant','Secondary / secondary special',Married,'House / apartment',Adult,Senior,Y,Y,N,Y,Laborers,Few,New,Y,no,no,67.463014
'\'(0.666667-inf)\'',M,N,Y,Few,Low,'Commercial associate','Secondary / secondary special','Civil marriage','House / apartment',Adult,Junior,Y,Y,Y,Y,Laborers,Moderate,Old,Y,no,no,60.427397
'\'(0.333333-0.666667]\'',F,N,N,Few,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Managers,Few,Old,Y,no,no,55.835616
'\'(-inf-0.333333]\'',M,Y,N,Few,Low,'Commercial associate','Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,28.531507
'\'(0.333333-0.666667]\'',M,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,51.547945
'\'(0.333333-0.666667]\'',M,N,Y,Few,High,Working,'Secondary / secondary special',Separated,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Security staff',Few,New,Y,no,no,52.186301
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Middle,Working,'Higher education','Civil marriage','House / apartment',Old,Fresh,Y,Y,N,Y,Laborers,Few,Moderate,Y,no,no,54.556164
'\'(0.666667-inf)\'',F,N,Y,Average,Low,Working,'Secondary / secondary special','Civil marriage','House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Moderate,Moderate,Y,no,no,43.753425
'\'(0.666667-inf)\'',M,N,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,New,Y,no,no,37.583562
'\'(0.333333-0.666667]\'',F,N,Y,Many,Middle,'Commercial associate','Secondary / secondary special','Single / not married','House / apartment',Young,Junior,Y,Y,Y,Y,Laborers,Moderate,Moderate,Y,no,no,46.416438
'\'(-inf-0.333333]\'',M,N,N,Few,Middle,'State servant','Secondary / secondary special','Single / not married','House / apartment',Young,Fresh,Y,Y,Y,Y,'Core staff',Few,Old,Y,no,no,24.342466
'\'(0.666667-inf)\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Core staff',Moderate,Old,Y,no,no,40.693151
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,'State servant','Secondary / secondary special',Married,'House / apartment',Adult,Senior,Y,Y,N,Y,'High skill tech staff',Few,Moderate,Y,no,no,77.386301
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,65.50137
'\'(-inf-0.333333]\'',F,Y,Y,Few,Low,Working,'Secondary / secondary special','Civil marriage','House / apartment',Young,Fresh,Y,Y,Y,Y,Accountants,Few,Old,Y,no,no,32.753425
'\'(0.666667-inf)\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,N,Y,Accountants,Few,Old,Y,no,no,71.208219
'\'(-inf-0.333333]\'',M,Y,N,Few,Middle,Working,'Higher education','Single / not married','House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,29.052055
'\'(-inf-0.333333]\'',M,N,Y,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Young,Junior,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,49.09863
'\'(0.666667-inf)\'',M,Y,N,Average,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,Laborers,Moderate,Moderate,Y,no,no,50.646575
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,65.50137
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,'Sales staff',Few,New,Y,no,no,54.717808
'\'(0.666667-inf)\'',M,Y,Y,Average,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Core staff',Moderate,Old,Y,no,no,39.928767
'\'(0.666667-inf)\'',F,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,'Sales staff',Few,Moderate,Y,no,no,57.906849
'\'(-inf-0.333333]\'',F,Y,N,Few,Middle,'State servant','Secondary / secondary special','Civil marriage','With parents',Adult,Senior,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,69.783562
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Low,'Commercial associate','Incomplete higher',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'High skill tech staff',Few,New,Y,no,no,48.29589
'\'(-inf-0.333333]\'',F,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,41.468493
'\'(-inf-0.333333]\'',M,Y,Y,Few,Middle,'State servant','Higher education',Married,'House / apartment',Young,Fresh,Y,Y,N,Y,'Core staff',Moderate,Old,Y,no,no,41.145205
'\'(0.333333-0.666667]\'',M,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,Drivers,Few,New,Y,no,no,67.019178
'\'(0.666667-inf)\'',M,N,Y,Few,Low,Working,'Incomplete higher','Single / not married','House / apartment',Young,Fresh,Y,Y,Y,Y,Drivers,Few,Old,Y,no,no,40.660274
'\'(0.666667-inf)\'',M,Y,N,Few,Middle,'Commercial associate','Incomplete higher','Civil marriage','With parents',Young,Fresh,Y,Y,Y,Y,'Sales staff',Few,Moderate,Y,no,no,26.221918
'\'(0.333333-0.666667]\'',F,N,N,Few,Middle,'Commercial associate','Secondary / secondary special',Separated,'Municipal apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,36.967123
'\'(-inf-0.333333]\'',F,N,N,Few,Low,'Commercial associate','Secondary / secondary special','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Few,Moderate,Y,no,no,47.8
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,'State servant','Secondary / secondary special',Married,'House / apartment',Old,Junior,Y,Y,Y,Y,Managers,Few,New,Y,no,no,65.136986
'\'(0.333333-0.666667]\'',M,Y,N,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,52.013699
'\'(0.666667-inf)\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,65.284932
'\'(0.333333-0.666667]\'',M,Y,Y,Average,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Moderate,Moderate,Y,no,no,47.542466
'\'(0.333333-0.666667]\'',M,N,Y,Few,High,Working,'Secondary / secondary special',Separated,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Security staff',Few,Moderate,Y,no,no,52.186301
'\'(-inf-0.333333]\'',M,Y,Y,Few,Middle,'Commercial associate','Secondary / secondary special','Single / not married','With parents',Young,Fresh,Y,Y,Y,Y,Drivers,Few,Old,Y,no,no,23.219178
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,'Sales staff',Moderate,Old,Y,no,no,47.49863
'\'(-inf-0.333333]\'',M,N,Y,Few,Low,Working,'Secondary / secondary special','Civil marriage','House / apartment',Young,Fresh,Y,Y,N,Y,Laborers,Moderate,Old,Y,no,no,34.084932
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,'Commercial associate','Higher education','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,44.424658
'\'(-inf-0.333333]\'',F,N,N,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Moderate,Old,Y,no,no,40.2
'\'(-inf-0.333333]\'',M,N,Y,Few,Middle,'Commercial associate','Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'High skill tech staff',Few,Old,Y,no,no,46.90137
'\'(0.666667-inf)\'',M,Y,N,Few,Low,Working,'Higher education','Single / not married','House / apartment',Adult,Junior,Y,Y,N,Y,Managers,Few,Moderate,Y,no,no,57.819178
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Incomplete higher','Civil marriage','House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,30.279452
'\'(-inf-0.333333]\'',F,Y,Y,Average,Middle,'Commercial associate','Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,Managers,Moderate,New,Y,no,no,38.621918
'\'(0.666667-inf)\'',F,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,57.046575
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Old,Senior,Y,Y,N,Y,Accountants,Few,Old,Y,no,no,77.49589
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Higher education',Married,'With parents',Young,Fresh,Y,Y,Y,Y,'Core staff',Moderate,Old,Y,no,no,28.090411
'\'(-inf-0.333333]\'',F,N,Y,Few,High,Working,'Secondary / secondary special','Single / not married','House / apartment',Adult,Junior,Y,Y,Y,Y,Managers,Few,Moderate,Y,no,no,54.367123
'\'(0.666667-inf)\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Separated,'House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,54.052055
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'Municipal apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,52.216438
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,Managers,Few,Old,Y,no,no,59.484932
'\'(0.666667-inf)\'',F,N,N,Few,Low,'State servant','Higher education',Married,'With parents',Young,Fresh,Y,Y,Y,Y,'Core staff',Moderate,Old,Y,no,no,38.421918
'\'(0.333333-0.666667]\'',F,N,N,Few,Low,Working,'Secondary / secondary special',Separated,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Cooking staff',Few,New,Y,no,no,45.090411
'\'(0.666667-inf)\'',F,N,Y,Few,Low,'State servant','Secondary / secondary special','Single / not married','House / apartment',Adult,Junior,Y,Y,N,Y,'Medicine staff',Few,New,Y,no,no,47.443836
'\'(0.666667-inf)\'',F,Y,N,Few,Low,Working,'Secondary / secondary special',Married,'With parents',Young,Fresh,Y,Y,N,Y,Laborers,Few,Moderate,Y,no,no,33.791781
'\'(-inf-0.333333]\'',F,N,Y,Average,Low,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,Old,Y,no,no,35.871233
'\'(0.333333-0.666667]\'',M,Y,N,Few,Middle,'State servant','Secondary / secondary special',Married,'House / apartment',Old,Junior,Y,Y,Y,Y,Managers,Moderate,Moderate,Y,no,no,71.252055
'\'(-inf-0.333333]\'',M,Y,Y,Few,Middle,'Commercial associate','Lower secondary',Married,'House / apartment',Adult,Senior,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,72.19726
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,Accountants,Moderate,Old,Y,no,no,45.70137
'\'(0.333333-0.666667]\'',F,N,Y,Few,Middle,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,N,Y,'High skill tech staff',Few,New,N,no,no,31.123288
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Young,Fresh,Y,Y,Y,Y,'High skill tech staff',Few,Old,Y,no,no,27.594521
'\'(0.666667-inf)\'',F,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Security staff',Few,New,Y,no,no,57.073973
'\'(0.666667-inf)\'',F,N,N,Few,Low,Working,'Higher education',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,55.293151
'\'(0.333333-0.666667]\'',M,N,N,Few,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Low-skill Laborers',Few,New,Y,no,no,40.471233
'\'(0.333333-0.666667]\'',M,N,Y,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,35.016438
'\'(0.333333-0.666667]\'',M,Y,Y,Many,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Many,Old,Y,no,no,35.216438
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,'State servant','Secondary / secondary special',Separated,'House / apartment',Adult,Junior,Y,Y,N,Y,Laborers,Few,Old,Y,no,no,64.928767
'\'(0.666667-inf)\'',F,Y,Y,Average,Low,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Accountants,Moderate,Moderate,Y,no,no,35.052055
'\'(0.666667-inf)\'',M,Y,Y,Few,Low,Working,'Incomplete higher',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,Laborers,Moderate,Old,Y,no,no,48.734247
'\'(-inf-0.333333]\'',F,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Waiters/barmen staff',Moderate,Old,Y,no,no,23.473973
'\'(-inf-0.333333]\'',M,N,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,46.969863
'\'(-inf-0.333333]\'',M,N,N,Few,Low,Working,'Secondary / secondary special',Married,'Municipal apartment',Adult,Junior,Y,Y,Y,Y,Laborers,Moderate,Moderate,Y,no,no,58.043836
'\'(0.666667-inf)\'',F,Y,N,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,37.509589
'\'(-inf-0.333333]\'',F,Y,Y,Average,Middle,'Commercial associate','Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Moderate,Old,Y,no,no,46.517808
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,58.073973
'\'(0.666667-inf)\'',M,Y,Y,Average,Middle,'State servant','Secondary / secondary special',Married,'Office apartment',Young,Junior,Y,Y,Y,Y,Laborers,Moderate,Old,Y,no,no,46.430137
'\'(0.333333-0.666667]\'',F,N,Y,Few,Middle,'Commercial associate','Higher education','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,43.49589
'\'(0.666667-inf)\'',F,N,Y,Few,Low,Working,'Incomplete higher','Single / not married','With parents',Young,Fresh,Y,Y,Y,Y,'Core staff',Few,Old,Y,no,no,32.542466
'\'(-inf-0.333333]\'',F,Y,Y,Few,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Managers,Moderate,Moderate,Y,no,no,44.747945
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,39.660274
'\'(-inf-0.333333]\'',F,Y,Y,Average,Middle,'Commercial associate','Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Private service staff',Moderate,Old,Y,no,no,48.556164
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,Moderate,Y,no,no,35.336986
'\'(0.666667-inf)\'',M,N,N,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Moderate,Old,Y,no,no,52.838356
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,56.876712
'\'(-inf-0.333333]\'',F,Y,Y,Few,Low,'Commercial associate','Incomplete higher','Civil marriage','House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Moderate,Moderate,Y,no,no,44.249315
